,alpha,heuristic,inductive,ILP,split
inst212,0.6274775308474806,0.8809161527989109,0.8579673972389049,0.7972169879692709,1.0
inst213,0.30232015251533584,0.9398352038641853,0.7287825810553084,0.7986820715281003,1.0
inst214,0.7004863648462265,0.683910489598589,0.5335077183804295,0.8028793731172263,1.0
inst215,0.7144547426543089,1.0,1.0,0.7136949886777592,1.0
inst216,0.284798518954271,0.8291587391875723,0.6591135538199466,0.753276603210808,1.0
inst217,0.9272858542622866,0.488198386614879,0.4096259809651027,0.747144814984011,1.0
inst218,0.3331252828186684,0.9993642933618844,0.7852911646586346,0.915598478197249,1.0
inst219,1.0,1.0,1.0,1.0,1.0
inst220,0.3511071369743747,0.889827810736507,0.6269763131985868,0.42197305338651625,1.0
inst221,1.0,1.0,1.0,1.0,1.0
inst222,0.5010597710894447,1.0,1.0,0.5021150592216582,1.0
inst223,0.5905577228724173,0.7621619785296916,0.648596650067904,0.5484604158193171,1.0
inst224,0.3332945480872409,0.6726782773591496,0.18449075654974234,0.6960192645004013,1.0
inst225,0.5095051554495789,0.7099099262867998,0.4304183525923766,0.6470729446044833,1.0
inst226,1.0,1.0,1.0,1.0,1.0
inst227,0.7387769125057261,0.9994729676314287,0.7692671714440238,0.9989903867257802,1.0
inst228,1.0,1.0,0.5293854415274464,0.9996244484086001,1.0
inst229,0.7137859549105986,1.0,0.8562358276643991,0.570540493869798,1.0
inst230,0.6679539206702447,0.9288126435228962,0.8473952770855583,0.8231700288184438,1.0
inst231,0.3549227264889784,0.4807807048591799,0.34262768388700626,0.6576414290036028,1.0
inst232,0.306509680975677,0.9824064711830132,0.24188039419722107,0.721529388135191,1.0
inst233,1.0,1.0,1.0,0.9995179561340082,1.0
inst234,0.9611745805069618,0.9255376227142877,0.3947845342141235,0.9061173497636252,1.0
inst235,0.17017438364401682,1.0,1.0,0.17087238644556602,1.0
inst236,0.33499532564661894,1.0,1.0,0.33582321817615934,1.0
inst237,0.9743826254664375,0.581510029789915,0.5721499453785686,0.7443647133656675,1.0
inst238,0.6461426137746411,0.6537390149457107,0.0872108906004293,0.7265364277039885,1.0
inst239,0.2196442267980412,0.6995184378916814,0.6995184378916814,0.5717983283904018,1.0
inst240,0.34846336505116426,0.7656958066506393,0.29553365186849345,0.46303434428566115,1.0
inst241,0.48732624693376947,1.0,0.4034372200480928,0.4809724564362001,1.0
inst242,0.4808473153207713,0.9414302205480284,0.5583228678363155,0.6181393186455562,1.0
inst243,0.9998982602502798,0.999791811242193,0.3282187973436308,0.9994796905893372,1.0
inst244,0.6149228130360206,1.0,0.47034384737331214,0.8875593150402311,1.0
inst245,0.6369235506967434,1.0,1.0,0.6355958230958231,1.0
inst246,0.2055062344139651,0.7976150859678314,0.6293736688833833,0.2948448486701315,1.0
inst247,0.6670588235294117,1.0,1.0,0.6666666666666667,1.0
inst248,0.31334317994944727,0.970330146800735,0.0997363968186249,0.7709169693493915,1.0
inst249,0.2524519575791404,0.9993687532877433,0.43048594614634683,0.5096231997139049,1.0
inst250,0.41155082022661926,0.5537947002829946,0.527932574955096,0.3559329928117868,1.0
inst251,0.3313918799897718,0.8289497551242517,0.8289497551242517,0.5302034186712044,1.0
inst252,0.5004351610095735,1.0,1.0,0.5008695652173913,1.0
inst253,0.14739243733501795,0.49893683705952485,0.2963905490376366,0.6170454888011334,1.0
inst254,0.999692118226601,0.9626651927038842,0.33576313083016074,0.8953591624994158,1.0
inst255,0.30753637646859044,0.8613644937559852,0.30524213480723106,0.7741764483150322,1.0
inst256,0.9900479670058726,0.9519579539566215,0.35425416190463077,0.8830575959360197,1.0
inst257,0.9997239348486243,0.8145774839235577,0.4848419520870948,0.8823500563974302,1.0
inst258,0.5408293606441459,0.714696223316913,0.4260320413873794,0.7948271036360398,1.0
inst259,0.27605374113691517,0.9607558139534884,0.35615931006203627,0.42997668550988466,1.0
inst260,1.0,1.0,1.0,1.0,1.0
inst261,0.3696008155032371,0.7537743481237165,0.08217952158192776,0.6849359915106907,1.0
inst262,0.9994761655316919,0.999685336689742,0.7893167701863354,0.9994756711409396,1.0
inst263,0.21365775638012174,0.7725517562223773,0.3440347970173985,0.3410271357178881,1.0
inst264,0.41644124433129126,0.9998976772741226,0.3943903403846516,0.6240908548944796,1.0
inst265,0.5995280235988201,1.0,0.5551730920535012,0.5547366352201257,1.0
inst266,0.5299062316359642,0.8933633772436638,0.8416918073894135,0.5501765830879161,1.0
inst267,0.5311331955498879,0.760510899454031,0.1466709442350218,0.7336517336899417,1.0
